timestamp,hbo,hbr,flowActivity,heartRate,flowIntensity
1752420498749.0,5.02315970795447e-14,-5.4035863728593784e-14,8,73,17
1752420498789.0,5.02315970795447e-14,-5.4035863728593784e-14,8,73,17
1752420498829.0,5.5969375670962285e-14,-6.055372126482555e-14,8,73,18
1752420498869.0,5.6722132721057166e-14,-6.16342190788079e-14,8,73,18
1752420498909.0,5.229343112516213e-14,-5.704685353014637e-14,8,73,18
1752420498949.0,4.4585289011321e-14,-4.8727253014198253e-14,9,73,18
1752420498989.0,3.5510583469950544e-14,-3.8783836129878826e-14,9,73,18
1752420499029.0,2.5551863523732692e-14,-2.7769090845566213e-14,9,73,18
1752420499069.0,2.5551863523732692e-14,-2.7769090845566213e-14,9,76,19
1752420499109.0,2.5551863523732692e-14,-2.7769090845566213e-14,9,76,19
1752420499149.0,2.5551863523732692e-14,-2.7769090845566213e-14,9,76,19
1752420499189.0,1.4304107875606832e-14,-1.5357529646182562e-14,9,76,19
1752420499229.0,2.8827636247848674e-15,-2.7943917598671717e-15,9,76,19
1752420499269.0,-8.374548178456281e-15,9.613933914833362e-15,9,76,19
1752420499309.0,-1.5339486009186035e-14,1.7309527659089936e-14,10,78,19
1752420499349.0,-1.839458533376711e-14,2.070962124398817e-14,10,78,19
1752420499389.0,-1.7992411832058416e-14,2.025262212310169e-14,10,78,19
1752420499429.0,-1.6522648169093362e-14,1.8590729929723484e-14,11,76,20
1752420499469.0,-1.4605278415928845e-14,1.6440810104566012e-14,11,76,20
1752420499509.0,-1.1936595521498766e-14,1.3490148812899691e-14,11,76,20
1752420499549.0,-8.429032655114902e-15,9.608769978475588e-15,11,76,20
1752420499589.0,-5.1747941907675844e-15,5.982170748689957e-15,11,76,20
1752420499629.0,-2.610637420678684e-15,3.0800006108977938e-15,11,76,20
1752420499669.0,-1.0581998569566331e-15,1.2785047530435578e-15,12,76,21
1752420499709.0,-2.651182240845244e-17,3.426149447706984e-17,12,76,21
1752420499749.0,3.9357831429436524e-16,-5.218008823488178e-16,12,76,21
1752420499789.0,3.678468386343102e-16,-5.559417099240642e-16,13,76,21
1752420499829.0,1.2390429703780999e-16,-3.1883654179660133e-16,13,76,21
1752420499869.0,-1.9167492662382308e-16,-5.992722802791994e-18,13,76,21
1752420499909.0,-8.979729960551286e-16,7.057118520463128e-16,14,73,21
1752420499949.0,-1.851683724599168e-15,1.7024437192222518e-15,14,73,21
1752420499989.0,-3.0619600091026602e-15,2.9815785588988185e-15,14,73,21
1752420500029.0,-4.201691260543741e-15,4.214594678104994e-15,15,76,22
1752420500069.0,-5.349575486438308e-15,5.449569419827578e-15,15,76,22
1752420500109.0,-6.304298225241587e-15,6.5395364974621276e-15,15,76,22
1752420500149.0,-6.945084013740679e-15,7.331889232014075e-15,16,73,23
1752420500189.0,-7.236338551117342e-15,7.770247981193287e-15,16,73,23
1752420500229.0,-7.292646195607026e-15,7.907595785174803e-15,16,73,23
1752420500269.0,-7.38989856569309e-15,8.057075642047711e-15,17,73,23
1752420500309.0,-7.593938920431562e-15,8.302389935854398e-15,17,73,23
1752420500349.0,-7.99758964759879e-15,8.760707604694119e-15,17,73,23
1752420500389.0,-8.4010557215837e-15,9.219518246708652e-15,18,70,23
1752420500429.0,-8.662229860278918e-15,9.54205709892792e-15,18,70,23
1752420500469.0,-8.453766581838625e-15,9.373598621857813e-15,18,70,23
1752420500509.0,-7.717604318885445e-15,8.613850444167604e-15,19,73,24
1752420500549.0,-6.58168259812083e-15,7.381298075499589e-15,19,73,24
1752420500589.0,-5.182011193815291e-15,5.829365440469455e-15,19,73,24
1752420500629.0,-3.545416980517041e-15,4.008589489275176e-15,19,73,25
1752420500669.0,-1.662760366855229e-15,1.9047935726648898e-15,19,73,25
1752420500709.0,4.015316272005148e-16,-4.076626987178866e-16,19,73,25
1752420500749.0,2.4132983318026764e-15,-2.674425213118091e-15,20,70,25
1752420500789.0,4.140757404445095e-15,-4.629255139509624e-15,20,70,25
1752420500829.0,5.335873316808592e-15,-6.006385161873216e-15,20,70,25
1752420500869.0,6.023672821965073e-15,-6.8290311827204715e-15,21,70,25
1752420500909.0,6.238396520912263e-15,-7.137174427671234e-15,21,70,25
1752420500949.0,6.111590606637416e-15,-7.055779926063491e-15,21,70,25
1752420500989.0,5.799238172631641e-15,-6.7552661892053336e-15,21,70,26
1752420501029.0,5.647736730459975e-15,-6.619051715306111e-15,21,70,26
1752420501069.0,5.676941297074836e-15,-6.698044313822159e-15,21,70,26
1752420501109.0,5.829798274305069e-15,-6.893291054855344e-15,22,67,26
1752420501149.0,5.7767093550117304e-15,-6.829671539627957e-15,22,67,26
1752420501189.0,5.5550891138148945e-15,-6.5365820465450604e-15,22,67,26
1752420501229.0,5.006032475902662e-15,-5.892490006111826e-15,22,67,26
1752420501269.0,4.327797525604855e-15,-5.1100673211349274e-15,22,67,26
1752420501309.0,3.672924026313275e-15,-4.360443587080968e-15,22,67,26
1752420501349.0,3.1489783859580756e-15,-3.765803729985671e-15,22,64,25
1752420501389.0,2.692376523523459e-15,-3.268044819029441e-15,22,64,25
1752420501429.0,2.0995278587654978e-15,-2.6422993710432304e-15,22,64,25
1752420501469.0,1.3513348692371397e-15,-1.8450769382032697e-15,22,64,25
1752420501509.0,4.562887425887618e-16,-8.854047388428574e-16,22,64,25
1752420501549.0,-3.571941464303389e-16,-7.278836452793101e-18,22,64,25
1752420501589.0,-7.523597210569327e-16,4.229207619910333e-16,22,67,26
1752420501629.0,-5.960089468868216e-16,2.383298542423297e-16,22,67,26
1752420501669.0,-1.6551629269005787e-16,-2.7666098909649213e-16,22,67,26
1752420501709.0,1.317445111932794e-16,-6.9074419754814585e-16,22,64,25
1752420501749.0,7.469679151900576e-17,-7.341250781309925e-16,22,64,25
1752420501789.0,-2.7222212176410467e-16,-4.528835433098441e-16,22,64,25
1752420501829.0,-7.504598085116214e-16,2.4703572503995323e-18,22,64,25
1752420501869.0,-1.1452441300797332e-15,3.914902137482565e-16,22,64,25
1752420501909.0,-1.2518526496266169e-15,4.773590224145173e-16,22,64,25
1752420501949.0,-1.1156343287860957e-15,2.7326135619163763e-16,22,64,25
1752420501989.0,-8.207449259851235e-16,-1.2480315340099559e-16,22,64,25
1752420502029.0,-6.538666241695774e-16,-3.8653737498550453e-16,22,64,25
1752420502069.0,-5.225045373225261e-16,-5.578076176258811e-16,22,67,26
1752420502109.0,-4.36610667289545e-16,-6.3011934965626105e-16,22,67,26
1752420502149.0,-1.4291226339730031e-16,-8.894896963990642e-16,22,67,26
1752420502189.0,2.9289033446137223e-16,-1.3067263732171526e-15,22,67,26
1752420502229.0,8.037002937628065e-16,-1.814919777161056e-15,22,67,26
1752420502269.0,1.2957372854078197e-15,-2.3146332872272e-15,22,67,26
1752420502309.0,1.6936032716536386e-15,-2.723516842765175e-15,23,64,26
1752420502349.0,2.013332092073201e-15,-3.0445036482823104e-15,23,64,26
1752420502389.0,2.2562110249868097e-15,-3.296130737466413e-15,23,64,26
1752420502429.0,2.543434250227205e-15,-3.5920089453531974e-15,23,64,26
1752420502469.0,2.911416561193381e-15,-3.996860624066274e-15,23,64,26
1752420502509.0,3.322490543930765e-15,-4.447274487310912e-15,23,64,26
1752420502549.0,3.682320445132087e-15,-4.8535368993962305e-15,23,67,26
1752420502589.0,3.963261791697611e-15,-5.170923814891134e-15,23,67,26
1752420502629.0,4.176778751040484e-15,-5.415522930546738e-15,23,67,26
1752420502669.0,4.368781073544613e-15,-5.636048240488186e-15,23,64,26
1752420502709.0,4.582462074934774e-15,-5.8892865275085135e-15,23,64,26
1752420502749.0,4.700186666646873e-15,-6.056361517432823e-15,23,64,26
1752420502789.0,4.707935324040606e-15,-6.111355978511262e-15,23,64,26
1752420502829.0,4.601558715055841e-15,-6.0348985496038086e-15,23,64,26
1752420502869.0,4.606053071869478e-15,-6.0624711660752575e-15,23,64,26
1752420502909.0,4.716116250581323e-15,-6.213727533381097e-15,23,64,26
1752420502949.0,4.9296984314610705e-15,-6.4883048390759465e-15,23,64,26
1752420502989.0,4.907454499255469e-15,-6.5211324479469065e-15,23,64,26
1752420503029.0,4.824653075923742e-15,-6.4368896568847106e-15,23,64,26
1752420503069.0,4.930662919642714e-15,-6.504838639845501e-15,23,64,26
1752420503109.0,4.930662919642714e-15,-6.504838639845501e-15,23,64,26
1752420503149.0,4.930662919642714e-15,-6.504838639845501e-15,23,67,27
1752420503189.0,4.930662919642714e-15,-6.504838639845501e-15,23,67,27
1752420503229.0,4.930662919642714e-15,-6.504838639845501e-15,23,67,27
1752420503269.0,8.470772179959328e-15,-1.0388416089454163e-14,23,64,26
1752420503309.0,1.4933238843693753e-14,-1.7590940520662295e-14,23,64,26
1752420503349.0,2.3685462566396656e-14,-2.7418893544203592e-14,23,64,26
1752420503389.0,2.7457294629861908e-14,-3.166181032176544e-14,23,67,27
1752420503429.0,2.670001103570143e-14,-3.0822996983070116e-14,23,67,27
1752420503469.0,2.1691683665202642e-14,-2.5231486299592652e-14,23,67,27
1752420503509.0,1.6700426832017103e-14,-1.968297891411566e-14,23,67,27
1752420503549.0,1.1657408097820938e-14,-1.4075030144591586e-14,23,67,27
1752420503589.0,6.701885184717644e-15,-8.555398535774091e-15,23,67,27
1752420503629.0,1.9376834384574106e-15,-3.253562532056085e-15,23,67,27
1752420503669.0,-1.312992405317319e-15,3.323956334444523e-16,23,67,27
1752420503709.0,-3.1682910194804758e-15,2.3330428424565736e-15,23,67,27
1752420503749.0,-3.7633796628652115e-15,2.894897583500389e-15,23,70,27
1752420503789.0,-4.222607327433692e-15,3.335730092399584e-15,23,70,27
1752420503829.0,-4.1682005660479016e-15,3.2534399946231713e-15,23,70,27
1752420503869.0,-3.4973794127856818e-15,2.511830109861251e-15,23,70,27
1752420503909.0,-2.463008966068387e-15,1.3317872281884093e-15,23,70,27
1752420503949.0,-1.5664084633772733e-15,2.6841525571211524e-16,23,70,27
1752420503989.0,-9.702426411359838e-16,-4.327059601089857e-16,23,70,27
1752420504029.0,-7.734457239317559e-16,-6.447027158945549e-16,23,70,27
1752420504069.0,-7.54134572717011e-16,-6.189446557525465e-16,23,70,27
1752420504109.0,-8.176988190446457e-16,-5.103100686908964e-16,23,73,28
1752420504149.0,-8.719570320274588e-16,-4.059690916345846e-16,23,73,28
1752420504189.0,-9.62637379361469e-16,-2.492639384011591e-16,23,73,28
1752420504229.0,-1.0520600945283012e-15,-9.633606379642212e-17,23,73,28
1752420504269.0,-1.0488916619131465e-15,-6.713668525835817e-17,23,73,28
1752420504309.0,-1.1189215930650234e-15,-9.272520122337666e-18,23,73,28
1752420504349.0,-1.567944839969898e-15,4.55102252365822e-16,23,70,27
1752420504389.0,-1.567944839969898e-15,4.55102252365822e-16,23,70,27
1752420504429.0,-1.567944839969898e-15,4.55102252365822e-16,23,70,27
1752420504469.0,-1.567944839969898e-15,4.55102252365822e-16,23,73,27
1752420504509.0,-1.567944839969898e-15,4.55102252365822e-16,23,73,27
1752420504549.0,-1.567944839969898e-15,4.55102252365822e-16,23,73,27
1752420504589.0,-1.567944839969898e-15,4.55102252365822e-16,23,73,27
1752420504629.0,-1.567944839969898e-15,4.55102252365822e-16,23,73,27
1752420504669.0,-1.567944839969898e-15,4.55102252365822e-16,23,73,27
1752420504709.0,-1.567944839969898e-15,4.55102252365822e-16,23,76,28
1752420504749.0,-7.74968872693201e-15,7.330541840824357e-15,23,76,28
1752420504789.0,-1.886160146627781e-14,1.9781168667329082e-14,23,76,28
1752420504829.0,-3.4034578868236365e-14,3.6816308473759855e-14,23,76,28
1752420504869.0,-4.051735342920521e-14,4.41005738430508e-14,23,76,28
1752420504909.0,-3.9240870261460424e-14,4.2654541784489565e-14,23,76,28
1752420504949.0,-3.0854206194324804e-14,3.327224356958351e-14,23,76,28
1752420504989.0,-2.2638696992472033e-14,2.421251074726239e-14,23,76,28
1752420505029.0,-2.2638696992472033e-14,2.421251074726239e-14,23,76,28
1752420505069.0,-2.2638696992472033e-14,2.421251074726239e-14,23,78,28
1752420505109.0,-2.2638696992472033e-14,2.421251074726239e-14,23,78,28
1752420505149.0,-2.2638696992472033e-14,2.421251074726239e-14,23,78,28
1752420505189.0,-1.2070127865573187e-14,1.2599695616524087e-14,23,76,28
1752420505229.0,6.97587112024374e-16,-1.5151066777217373e-15,23,76,28
1752420505269.0,1.5108959357729885e-14,-1.757633590801426e-14,23,76,28
1752420505309.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505349.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505389.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505429.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505469.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505509.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505549.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505589.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505629.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,78,28
1752420505669.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,81,28
1752420505709.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,81,28
1752420505749.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,81,28
1752420505789.0,2.3718826629467008e-14,-2.7188607873620694e-14,22,81,28
1752420505829.0,3.2950254724090786e-14,-3.7604858877415384e-14,22,81,28
1752420505869.0,4.3465195230537264e-14,-4.953784095636477e-14,22,81,28
1752420505909.0,6.042848913776513e-14,-6.884847096350335e-14,22,84,29
1752420505949.0,6.808112235918504e-14,-7.764552249317328e-14,22,84,29
1752420505989.0,6.550135590127111e-14,-7.495556043706357e-14,22,84,29
1752420506029.0,5.253595133962293e-14,-6.050889402254717e-14,22,84,29
1752420506069.0,3.9771213400487674e-14,-4.6262434573998103e-14,22,84,29
1752420506109.0,2.8141482668879228e-14,-3.3214872334057455e-14,22,84,29
1752420506149.0,1.8352989239834942e-14,-2.2200004512311937e-14,22,81,28
1752420506189.0,9.859581516104456e-15,-1.2637824169331902e-14,22,81,28
1752420506229.0,5.415227033704127e-15,-7.624205948705533e-15,22,81,28
1752420506269.0,4.6891111461839666e-15,-6.807715880968449e-15,23,81,28
1752420506309.0,7.088980229430869e-15,-9.538314060337746e-15,23,81,28
1752420506349.0,9.550837160106062e-15,-1.2357901238712274e-14,23,81,28
1752420506389.0,1.1604229957723907e-14,-1.4737532446114986e-14,23,84,29
1752420506429.0,1.3193982049122496e-14,-1.6560739805381928e-14,23,84,29
1752420506469.0,1.393354458466687e-14,-1.744832530113139e-14,23,84,29
1752420506509.0,1.3882348219320123e-14,-1.7434618049303996e-14,23,81,29
1752420506549.0,1.3020117243099788e-14,-1.654090568190885e-14,23,81,29
1752420506589.0,1.1714969351071304e-14,-1.513621617208448e-14,23,81,29
1752420506629.0,1.0349272155901842e-14,-1.3662872947887906e-14,24,84,30
1752420506669.0,9.149957642395162e-15,-1.2359660243797648e-14,24,84,30
1752420506709.0,8.272140412927985e-15,-1.1407812052470162e-14,24,84,30
1752420506749.0,7.619182196300391e-15,-1.0691261143325148e-14,25,84,30
1752420506789.0,7.384747476001674e-15,-1.0392434131407603e-14,25,84,30
1752420506829.0,7.603933344510537e-15,-1.0557245849299111e-14,25,84,30
1752420506869.0,8.598654673109059e-15,-1.1561053865002377e-14,25,84,31
1752420506909.0,1.0038742536796735e-14,-1.3120445472158572e-14,25,84,31
1752420506949.0,1.1629765177614936e-14,-1.4901196716708428e-14,25,84,31
1752420506989.0,1.283269369835962e-14,-1.6290343736654855e-14,26,84,31
1752420507029.0,1.3633771719292507e-14,-1.7212369027316602e-14,26,84,31
1752420507069.0,1.4178895018545938e-14,-1.782651308855235e-14,26,84,31
1752420507109.0,1.44778592498008e-14,-1.8172590421663648e-14,26,84,31
1752420507149.0,1.4512055099224523e-14,-1.823060201409719e-14,26,84,31
1752420507189.0,1.4244545154090182e-14,-1.79482576986281e-14,26,84,31
1752420507229.0,1.4016755971944662e-14,-1.7674299009328442e-14,27,87,32
1752420507269.0,1.4165572319676215e-14,-1.780956452398337e-14,27,87,32
1752420507309.0,1.489399354853218e-14,-1.8607514734589495e-14,27,87,32
1752420507349.0,1.6216778360570755e-14,-2.0081751860888843e-14,28,87,33
1752420507389.0,1.7842913905149323e-14,-2.1909089917491102e-14,28,87,33
1752420507429.0,1.9287772540735483e-14,-2.3567457324434983e-14,28,87,33
1752420507469.0,1.9955830813698674e-14,-2.440411581131465e-14,29,87,33
1752420507509.0,1.9641199861067067e-14,-2.4141857470448032e-14,29,87,33
1752420507549.0,1.8653868894925948e-14,-2.3087496834437292e-14,29,87,33
1752420507589.0,1.74773209329528e-14,-2.1785626395222775e-14,29,87,34
1752420507629.0,1.62764399731839e-14,-2.0469992235317768e-14,29,87,34
1752420507669.0,1.5024427022572172e-14,-1.91053735954334e-14,29,87,34
1752420507709.0,1.3715652700155804e-14,-1.7651862800644012e-14,30,90,35
1752420507749.0,1.3006877553458811e-14,-1.6783334416811448e-14,30,90,35
1752420507789.0,1.3185595858264434e-14,-1.6839148241093376e-14,30,90,35
1752420507829.0,1.441059184601755e-14,-1.8052378376532263e-14,30,90,35
1752420507869.0,1.5723968380776072e-14,-1.944017409658486e-14,30,90,35
1752420507909.0,1.67230685873632e-14,-2.0543782357476984e-14,30,90,35
1752420507949.0,1.7019528989228482e-14,-2.0920661196651435e-14,31,84,34
1752420507989.0,1.6950142309013322e-14,-2.08911833207392e-14,31,84,34
1752420508029.0,1.6531966660881103e-14,-2.0477247354848065e-14,31,84,34
1752420508069.0,1.5917038247136982e-14,-1.9820612732888748e-14,31,87,35
1752420508109.0,1.509068871590372e-14,-1.8919237540771772e-14,31,87,35
1752420508149.0,1.4377048776651196e-14,-1.814043818039529e-14,31,87,35
1752420508189.0,1.3945886984073292e-14,-1.7681680619112065e-14,31,87,35
1752420508229.0,1.3872618069520428e-14,-1.7630616955593592e-14,31,87,35
1752420508269.0,1.3926661030255736e-14,-1.7738999903284074e-14,31,87,35
1752420508309.0,1.3942319845991652e-14,-1.7812957173278053e-14,32,84,35
1752420508349.0,1.4000734626107682e-14,-1.79331613127686e-14,32,84,35
1752420508389.0,1.4120749030218235e-14,-1.8107349685376837e-14,32,84,35
1752420508429.0,1.4364657814022522e-14,-1.8403741195229144e-14,32,84,35
1752420508469.0,1.4694793422393802e-14,-1.8780919319377988e-14,32,84,35
1752420508509.0,1.525125792811099e-14,-1.9397298418214983e-14,32,84,35
1752420508549.0,1.578372147294742e-14,-2.0018377985215912e-14,32,84,35
1752420508589.0,1.599186909044302e-14,-2.030223453683865e-14,32,84,35
1752420508629.0,1.5606908427582585e-14,-1.9952789400732444e-14,32,84,35
1752420508669.0,1.483193878550112e-14,-1.9135834029563468e-14,32,84,35
1752420508709.0,1.4136424221924447e-14,-1.835854125845433e-14,32,84,35
1752420508749.0,1.3821418316041895e-14,-1.7942916873556684e-14,32,84,35
1752420508789.0,1.4026178931129126e-14,-1.8080664759433223e-14,32,87,35
1752420508829.0,1.438164985961608e-14,-1.841407612655257e-14,32,87,35
1752420508869.0,1.456322040669657e-14,-1.859676193367917e-14,32,87,35
1752420508909.0,1.4332362706530536e-14,-1.8363644914300742e-14,32,87,35
1752420508949.0,1.3688937281026122e-14,-1.7689834722942814e-14,32,87,35
1752420508989.0,1.2938254332272681e-14,-1.6873865298123458e-14,32,87,35
1752420509029.0,1.2419964472072799e-14,-1.6286549593743584e-14,32,87,35
1752420509069.0,1.2472649921339332e-14,-1.6300665680139774e-14,32,87,35
1752420509109.0,1.3032865088943216e-14,-1.6904787647553632e-14,32,87,35
1752420509149.0,1.3892342078710467e-14,-1.7851249838719227e-14,32,87,35
1752420509189.0,1.4935852222677734e-14,-1.9011622859547784e-14,32,87,35
1752420509229.0,1.5994187137273022e-14,-2.0176738135498955e-14,32,87,35
1752420509269.0,1.7005434361000263e-14,-2.1294600266813223e-14,32,90,36
1752420509309.0,1.7828059206023862e-14,-2.222509645162767e-14,32,90,36
1752420509349.0,1.834513329160133e-14,-2.2857399769857127e-14,32,90,36
1752420509389.0,1.8296721405893743e-14,-2.289498431575511e-14,31,90,36
1752420509429.0,1.7831579474949133e-14,-2.2454864867424632e-14,31,90,36
1752420509469.0,1.7431910932007278e-14,-2.2029600118219612e-14,31,90,36
1752420509509.0,1.7428065402430587e-14,-2.2020669002832695e-14,31,87,35
1752420509549.0,1.7620285412401942e-14,-2.2251438046883682e-14,31,87,35
1752420509589.0,1.7406415240320423e-14,-2.2085923291646653e-14,31,87,35
1752420509629.0,1.6734893167295046e-14,-2.1379285491417757e-14,31,87,35
1752420509669.0,1.5767213365510574e-14,-2.0287744626568782e-14,31,87,35
1752420509709.0,1.4889614388199256e-14,-1.923542816340203e-14,31,87,35
1752420509749.0,1.4004132357600035e-14,-1.8194921598262733e-14,31,90,36
1752420509789.0,1.2970518381889964e-14,-1.702820034784517e-14,31,90,36
1752420509829.0,1.1951450220624224e-14,-1.5888266796702052e-14,31,90,36
1752420509869.0,1.1142577237829868e-14,-1.4990916140457782e-14,31,87,35
1752420509909.0,1.060042420077517e-14,-1.4388846251528753e-14,31,87,35
1752420509949.0,1.0115378124967248e-14,-1.3872555389082396e-14,31,87,35
1752420509989.0,9.725858730789251e-15,-1.3440811967214622e-14,31,87,35
1752420510029.0,9.70389008429123e-15,-1.3404280000924708e-14,31,87,35
1752420510069.0,1.012175289492191e-14,-1.3853733752324594e-14,31,87,35
1752420510109.0,1.1046840492029239e-14,-1.4880313966447703e-14,31,90,36
1752420510149.0,1.2315834194461903e-14,-1.6302914834956802e-14,31,90,36
1752420510189.0,1.3778038935413224e-14,-1.7947838699663945e-14,31,90,36
1752420510229.0,1.4932911324287808e-14,-1.928852470599189e-14,31,90,36
1752420510269.0,1.5451578396493156e-14,-1.9944293095591345e-14,31,90,36
1752420510309.0,1.5364782930474802e-14,-1.9922820245711292e-14,31,90,36
1752420510349.0,1.4943698006515992e-14,-1.9488131972633175e-14,31,90,36
1752420510389.0,1.4462779804600227e-14,-1.8958672006624713e-14,31,90,36
1752420510429.0,1.3932560332383146e-14,-1.8377645804216232e-14,31,90,36
1752420510469.0,1.3545764996160792e-14,-1.7967851264744393e-14,31,90,36
1752420510509.0,1.3281592360835292e-14,-1.7713864482943757e-14,31,90,36
1752420510549.0,1.3320582981424316e-14,-1.7795649466739795e-14,31,90,36
1752420510589.0,1.3406973001005651e-14,-1.793213245008303e-14,31,93,36
1752420510629.0,1.3677871642614256e-14,-1.8213866901830703e-14,31,93,36
1752420510669.0,1.4045762897538694e-14,-1.8552316420915287e-14,31,93,36
1752420510709.0,1.4658698525104228e-14,-1.9121529337164544e-14,31,93,36
1752420510749.0,1.5493300980678652e-14,-1.9961163733129255e-14,31,93,36
1752420510789.0,1.6437324846335865e-14,-2.095493666717212e-14,31,93,36
1752420510829.0,1.7527311688072496e-14,-2.2124867607767934e-14,31,93,36
1752420510869.0,1.8485676386201012e-14,-2.3186531926531232e-14,31,93,36
1752420510909.0,1.8909609599614275e-14,-2.3692548279337672e-14,31,93,36
1752420510949.0,1.8306506330490636e-14,-2.3101476266184802e-14,31,93,36
1752420510989.0,1.662487544601799e-14,-2.1289274123646208e-14,31,93,36
1752420511029.0,1.4487103202689262e-14,-1.8937671236440116e-14,31,93,36
1752420511069.0,1.2569911891132123e-14,-1.680151964948218e-14,30,93,36
1752420511109.0,1.1326383387200245e-14,-1.5397070697014584e-14,30,93,36
1752420511149.0,1.06886630109342e-14,-1.4660268924186866e-14,30,93,36
1752420511189.0,1.04137635503754e-14,-1.4344547557808914e-14,30,93,35
1752420511229.0,1.0248919080543296e-14,-1.4193670661263071e-14,30,93,35
1752420511269.0,1.0224402558942484e-14,-1.4214454591013378e-14,30,93,35
1752420511309.0,1.0420447769699816e-14,-1.4470203766031175e-14,30,90,35
1752420511349.0,1.0856242832494571e-14,-1.4979022668512957e-14,30,90,35
1752420511389.0,1.133548165042192e-14,-1.5546120825839352e-14,30,90,35
1752420511429.0,1.1676812210901548e-14,-1.5970829921431523e-14,30,90,35
1752420511469.0,1.1793526009964268e-14,-1.6147325611785776e-14,30,90,35
1752420511509.0,1.173357810021524e-14,-1.610943839278161e-14,30,90,35
1752420511549.0,1.1590602891682111e-14,-1.5975231104621058e-14,30,90,35
1752420511589.0,1.1491321030656451e-14,-1.5861274680143212e-14,30,90,35
1752420511629.0,1.1552475115321163e-14,-1.5903075191359776e-14,30,90,35
1752420511669.0,1.19404145107098e-14,-1.6260314159950196e-14,29,93,35
1752420511709.0,1.2716760298984855e-14,-1.704879228346096e-14,29,93,35
1752420511749.0,1.3665361530684451e-14,-1.8042892736909768e-14,29,93,35
1752420511789.0,1.4342883985102173e-14,-1.8782576115821164e-14,29,93,35
1752420511829.0,1.445814201687433e-14,-1.8914953812817475e-14,29,93,35
1752420511869.0,1.3944971623802538e-14,-1.8373539388492045e-14,29,93,35
1752420511909.0,1.3219976925559106e-14,-1.756921271386537e-14,29,90,34
1752420511949.0,1.2610184919602003e-14,-1.6877771814072285e-14,29,90,34
1752420511989.0,1.2520789627126807e-14,-1.6728447811261517e-14,29,90,34
1752420512029.0,1.2855597469230476e-14,-1.7066400404350875e-14,29,93,34
1752420512069.0,1.3725756109140551e-14,-1.8005189606399292e-14,29,93,34
1752420512109.0,1.5094304417207622e-14,-1.9521451989990316e-14,29,93,34
1752420512149.0,1.7026707875793602e-14,-2.1667402054072295e-14,28,93,34
1752420512189.0,1.9141690980043554e-14,-2.4043623106832768e-14,28,93,34
1752420512229.0,2.0962311500692172e-14,-2.6113719676498087e-14,28,93,34
1752420512269.0,2.2065412671193712e-14,-2.7412442541283756e-14,28,93,34
1752420512309.0,2.2281123728212096e-14,-2.7721898687301444e-14,28,93,34
1752420512349.0,2.1750623605745438e-14,-2.719618260691609e-14,28,93,34
1752420512389.0,2.065572849042869e-14,-2.6028441528831055e-14,28,90,33
1752420512429.0,1.9331919897902223e-14,-2.4594650790411293e-14,28,90,33
1752420512469.0,1.810794486719385e-14,-2.3251616808755903e-14,28,90,33
1752420512509.0,1.7254957843861966e-14,-2.2330407493165862e-14,27,93,34
1752420512549.0,1.6800890586347316e-14,-2.1877902164404384e-14,27,93,34
1752420512589.0,1.6487626180202575e-14,-2.1587070578812294e-14,27,93,34
1752420512629.0,1.6288998083647333e-14,-2.135792783801841e-14,27,96,34
1752420512669.0,1.6234408504317277e-14,-2.1211124605256153e-14,27,96,34
1752420512709.0,1.656821402410102e-14,-2.146190621438758e-14,27,96,34
1752420512749.0,1.71868451011982e-14,-2.2046183893933007e-14,27,96,34
1752420512789.0,1.7973598665630082e-14,-2.2846913501980608e-14,27,96,34
1752420512829.0,1.867956109825637e-14,-2.3584865545549542e-14,27,96,34
1752420512869.0,1.8965188513425733e-14,-2.3910137490742553e-14,27,99,34
1752420512909.0,1.8792787945023048e-14,-2.3740844968564553e-14,27,99,34
1752420512949.0,1.8303391508002385e-14,-2.3206153727079072e-14,27,99,34
1752420512989.0,1.7865967883196e-14,-2.2692320954243184e-14,26,96,33
1752420513029.0,1.7502272264799435e-14,-2.2273542218653123e-14,26,96,33
1752420513069.0,1.7249860964279115e-14,-2.2002126886947217e-14,26,96,33
1752420513109.0,1.726786549658795e-14,-2.202966336334628e-14,26,99,34
1752420513149.0,1.762004485504516e-14,-2.2420226866802888e-14,26,99,34
1752420513189.0,1.82981207043212e-14,-2.3168088066467524e-14,26,99,34
1752420513229.0,1.8838211498495717e-14,-2.3788599556705728e-14,26,96,33
1752420513269.0,1.9161267605500922e-14,-2.4174609411042452e-14,26,96,33
1752420513309.0,1.9022193830718944e-14,-2.4060485838729844e-14,26,96,33
