timestamp,hbo,hbr,flowActivity,heartRate,flowIntensity
1752675623374.0,-5.054499983440402e-15,4.109333187994175e-15,13,96,24
1752675623414.0,-5.0220930675994905e-15,4.052086466311239e-15,13,99,25
1752675623454.0,-4.9727669509984095e-15,3.970747868877957e-15,13,99,25
1752675623494.0,-4.987268719729533e-15,3.9380069397118465e-15,13,99,25
1752675623534.0,-4.981879331435859e-15,3.890857133094401e-15,13,99,25
1752675623574.0,-4.944612422892779e-15,3.837439847362173e-15,13,99,25
1752675623614.0,-4.84035537268424e-15,3.754336174440737e-15,13,99,25
1752675623654.0,-4.75896934140596e-15,3.727097853638802e-15,13,99,25
1752675623694.0,-4.7126092518388805e-15,3.741047356888868e-15,13,99,25
1752675623734.0,-4.78865248163554e-15,3.8654416271931355e-15,13,99,25
1752675623774.0,-4.835685680050697e-15,3.9518802099967355e-15,14,99,25
1752675623814.0,-4.849560362057163e-15,4.0006800367937815e-15,14,99,25
1752675623854.0,-4.77479050512327e-15,3.955497323022211e-15,14,99,25
1752675623894.0,-4.700538467663947e-15,3.894025883346911e-15,14,99,25
1752675623934.0,-4.666377064246712e-15,3.853582036566172e-15,14,99,25
1752675623974.0,-4.66792318171822e-15,3.838029664637188e-15,14,99,25
1752675624014.0,-4.693989773610957e-15,3.846077889349634e-15,14,99,26
1752675624054.0,-4.709578567956636e-15,3.854985287814054e-15,14,99,26
1752675624094.0,-4.741219766013996e-15,3.883911180589546e-15,14,99,26
1752675624134.0,-4.757453999464838e-15,3.895719384551095e-15,14,99,26
1752675624174.0,-4.744289413411776e-15,3.867126658067856e-15,14,99,26
1752675624214.0,-4.6860849798107685e-15,3.783866989912122e-15,14,99,26
1752675624254.0,-4.603307555745857e-15,3.665055937274099e-15,14,99,26
1752675624294.0,-4.530073087199485e-15,3.5471150698163505e-15,14,99,26
1752675624334.0,-4.447682757191081e-15,3.419811947201963e-15,14,99,26
1752675624374.0,-4.438985987586002e-15,3.3660866238215586e-15,14,96,25
1752675624414.0,-4.4611519927605335e-15,3.3498794954250016e-15,14,96,25
1752675624454.0,-4.523716669625329e-15,3.3727839721566428e-15,14,96,25
1752675624494.0,-4.54438653227219e-15,3.3487989637297013e-15,14,96,25
1752675624534.0,-4.536299061699894e-15,3.303509100290409e-15,14,96,25
1752675624574.0,-4.501351611708392e-15,3.2569788982732605e-15,14,96,25
1752675624614.0,-4.422699238092483e-15,3.2125092450704058e-15,15,96,26
1752675624654.0,-4.404754280434215e-15,3.2462307560441408e-15,15,96,26
1752675624694.0,-4.4242247444289616e-15,3.315551085345166e-15,15,96,26
1752675624734.0,-4.514301051393066e-15,3.442755810965612e-15,15,96,26
1752675624774.0,-4.5104597569811086e-15,3.473668137172588e-15,15,96,26
1752675624814.0,-4.452934926147437e-15,3.443418755418334e-15,15,96,26
1752675624854.0,-4.309221387229355e-15,3.3116468281508586e-15,15,96,26
1752675624894.0,-4.2338001619596735e-15,3.2252825019022274e-15,15,96,26
1752675624934.0,-4.162924962513362e-15,3.1321606879793173e-15,15,96,26
1752675624974.0,-4.2098008951448015e-15,3.151224011471159e-15,15,99,26
1752675625014.0,-4.238380069100899e-15,3.159230025708443e-15,15,99,26
1752675625054.0,-4.301585102873179e-15,3.2041311010253346e-15,15,99,26
1752675625094.0,-4.279392557332992e-15,3.1591334639525524e-15,15,96,26
1752675625134.0,-4.247627974809773e-15,3.089309150048416e-15,15,96,26
1752675625174.0,-4.221869420565213e-15,3.009161763282098e-15,15,96,26
1752675625214.0,-4.214436988804805e-15,2.942725298819275e-15,15,96,26
1752675625254.0,-4.201195040409304e-15,2.867133961099524e-15,15,96,26
1752675625294.0,-4.138457851167757e-15,2.7460004852946103e-15,15,96,26
1752675625334.0,-4.064282893706558e-15,2.607559444123598e-15,15,93,25
1752675625374.0,-3.9905644870034715e-15,2.4776727298505106e-15,15,93,25
1752675625414.0,-3.968939453537377e-15,2.3974489689468578e-15,15,93,25
1752675625454.0,-3.974996021448505e-15,2.355683044908936e-15,15,90,25
1752675625494.0,-4.022708257942364e-15,2.3489481447798936e-15,15,90,25
1752675625534.0,-4.0111623518498866e-15,2.301598438387097e-15,15,90,25
1752675625574.0,-3.952224105372977e-15,2.2261153797123285e-15,16,93,26
1752675625614.0,-3.818679055804356e-15,2.1116861696782273e-15,16,93,26
1752675625654.0,-3.738952926756718e-15,2.0668532805135215e-15,16,93,26
1752675625694.0,-3.722897699601885e-15,2.0851846263675098e-15,16,93,26
1752675625734.0,-3.735482209258815e-15,2.128308203046366e-15,16,93,26
1752675625774.0,-3.751751594576932e-15,2.164919084572454e-15,16,93,26
1752675625814.0,-3.722827395867333e-15,2.1534670579648702e-15,16,90,26
1752675625854.0,-3.652272939563393e-15,2.100485853027884e-15,16,90,26
1752675625894.0,-3.555282161485609e-15,2.029800388961567e-15,16,90,26
1752675625934.0,-3.4779079605858287e-15,1.9898253749166642e-15,16,90,26
1752675625974.0,-3.550199116774219e-15,2.0991341296175755e-15,16,90,26
1752675626014.0,-3.5976784192078164e-15,2.1860836144600168e-15,16,90,26
1752675626054.0,-3.668614040337641e-15,2.289954417644994e-15,16,87,25
1752675626094.0,-3.6311005040349976e-15,2.277138667993694e-15,16,87,25
1752675626134.0,-3.6434870903267826e-15,2.3002848314593768e-15,16,87,25
1752675626174.0,-3.606612499210047e-15,2.268701655158847e-15,17,87,25
1752675626214.0,-3.556112959633877e-15,2.220585383949551e-15,17,87,25
1752675626254.0,-3.4796114850132117e-15,2.146460542604347e-15,17,87,25
1752675626294.0,-3.433047401678207e-15,2.0947397226916146e-15,17,87,26
1752675626334.0,-3.423393343671531e-15,2.0723421951783986e-15,17,87,26
1752675626374.0,-3.4288471064691314e-15,2.0508140058125113e-15,17,87,26
1752675626414.0,-3.447835326373059e-15,2.038255895349077e-15,17,84,25
1752675626454.0,-3.4444926520222205e-15,2.0169192766012364e-15,17,84,25
1752675626494.0,-3.4328387492290756e-15,2.0203655713158513e-15,17,84,25
1752675626534.0,-3.403586184080585e-15,2.0413242721974378e-15,17,87,26
1752675626574.0,-3.425704473065803e-15,2.1311398341862058e-15,17,87,26
1752675626614.0,-3.5173945189649696e-15,2.289068703527367e-15,17,87,26
1752675626654.0,-3.617087755658266e-15,2.4532279237058277e-15,17,84,25
1752675626694.0,-3.7074843822482694e-15,2.6008852480223817e-15,17,84,25
1752675626734.0,-3.728256312365173e-15,2.671847268345701e-15,17,84,25
1752675626774.0,-3.7327454458089735e-15,2.7096400431763425e-15,17,84,25
1752675626814.0,-3.687096581572562e-15,2.6858844395057204e-15,17,84,25
1752675626854.0,-3.628714694569283e-15,2.645993140550354e-15,17,84,25
1752675626894.0,-3.61613653765945e-15,2.647989456032879e-15,17,87,26
1752675626934.0,-3.694075568362327e-15,2.735636896023159e-15,17,87,26
1752675626974.0,-3.83254329107115e-15,2.8730557096000157e-15,17,87,26
1752675627014.0,-3.987973977909042e-15,3.0233341773692264e-15,17,84,25
1752675627054.0,-4.074045230758217e-15,3.100154701066372e-15,17,84,25
1752675627094.0,-4.140540140494341e-15,3.1528535616878887e-15,17,84,25
1752675627134.0,-4.14643831324449e-15,3.136884308377115e-15,17,81,24
1752675627174.0,-4.150273678425823e-15,3.1201028916428938e-15,17,81,24
1752675627214.0,-4.1221900187433746e-15,3.0738073177519005e-15,17,81,24
1752675627254.0,-4.114262072709319e-15,3.0494404386382873e-15,16,78,24
1752675627294.0,-4.127364543012976e-15,3.040036114178643e-15,16,78,24
1752675627334.0,-4.140768839389872e-15,3.0361130810873578e-15,16,78,24
1752675627374.0,-4.094858524317336e-15,2.9817736588208076e-15,16,78,24
1752675627414.0,-4.0280634825738666e-15,2.9066431070239028e-15,16,78,24
1752675627454.0,-3.975894441060328e-15,2.8438447902380565e-15,16,78,24
1752675627494.0,-3.964173481492261e-15,2.8316389043081704e-15,16,81,24
1752675627534.0,-3.8904384164745606e-15,2.797494723894178e-15,16,81,24
1752675627574.0,-3.7875328073320146e-15,2.76450123773788e-15,16,81,24
1752675627614.0,-3.700433397658059e-15,2.752977213329851e-15,16,81,24
