timestamp,ambient10mm,ambient27mm,740nm10mm,940nm10mm,850nm10mm,740nm27mm,940nm27mm,850nm27mm,hbo,hbr,hbt,flowActivity,heartRate,flowIntensity,buttonPress,note,motionContext,latitude,longitude,likelihoodFrustrated,likelihoodExcited,likelihoodCalm,spo2,vo2Max
1752675345174.0,48096.0,446928.0,8460324.0,3693688.0,7350698.0,2119598.0,1040798.0,2276903.0,-5.729007565257544e-15,5.175027124827847e-15,-5.539804404296976e-16,51,90,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.6905780917276,42.51019997045644
1752675345214.0,48282.0,446398.0,8461132.0,3693236.0,7352948.0,2120929.0,1042369.0,2278686.0,-5.888898586419058e-15,5.3307281563478e-15,-5.581704300712587e-16,51,90,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.6905780917276,42.51019997045644
1752675345254.0,46800.0,446687.0,8475626.0,3696590.0,7360082.0,2124189.0,1042929.0,2282348.0,-6.025825132681894e-15,5.444555549473478e-15,-5.812695832084158e-16,52,90,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.37767737668362,42.51019997045644
1752675345294.0,45960.0,447194.0,8476428.0,3702424.0,7372637.0,2124135.0,1041813.0,2285029.0,-6.0703649484471425e-15,5.454834858966761e-15,-6.155300894803812e-16,52,90,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.37767737668362,42.51019997045644
1752675345334.0,49150.0,447822.0,8477729.0,3704195.0,7374241.0,2125818.0,1044541.0,2287224.0,-6.057527881800025e-15,5.404654086122756e-15,-6.528737956772694e-16,52,90,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.37767737668362,42.51019997045644
1752675345374.0,48222.0,448371.0,8480600.0,3705980.0,7377224.0,2127694.0,1044277.0,2287597.0,-6.0251813876426244e-15,5.340504328270916e-15,-6.846770593717082e-16,53,90,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.37767737668362,42.51019997045644
1752675345414.0,48996.0,449122.0,8486221.0,3709692.0,7387165.0,2129041.0,1047830.0,2293586.0,-5.993703384599606e-15,5.277129323220724e-15,-7.165740613788821e-16,53,90,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.37767737668362,42.51019997045644
1752675345454.0,43896.0,449961.0,8493454.0,3712958.0,7390434.0,2130760.0,1049616.0,2293995.0,-5.950176902582577e-15,5.20591841638332e-15,-7.442584861992574e-16,53,90,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.37767737668362,42.51019997045644
1752675345494.0,48340.0,448880.0,8493721.0,3715227.0,7394149.0,2133415.0,1049629.0,2296995.0,-5.903513857565001e-15,5.125154107287702e-15,-7.7835975027729835e-16,54,90,51,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.22294902298792,42.51019997045644
1752675345534.0,46896.0,450408.0,8492870.0,3716044.0,7400802.0,2133302.0,1051314.0,2300087.0,-5.861674947521529e-15,5.054199286744426e-15,-8.074756607771024e-16,54,90,51,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.22294902298792,42.51019997045644
1752675345574.0,43896.0,449437.0,8501724.0,3719013.0,7402139.0,2135436.0,1051291.0,2301991.0,-5.830058878108246e-15,4.990051505302796e-15,-8.400073728054502e-16,54,90,51,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.22294902298792,42.51019997045644
1752675345614.0,45612.0,450072.0,8498219.0,3718024.0,7401109.0,2135577.0,1051313.0,2301998.0,-5.825264671631581e-15,4.958588466508498e-15,-8.666762051230828e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.22294902298792,42.51019997045644
1752675345654.0,49020.0,450334.0,8495474.0,3713525.0,7391645.0,2133346.0,1050449.0,2297313.0,-5.815408878611502e-15,4.937246342046506e-15,-8.781625365649963e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.22294902298792,42.51019997045644
1752675345694.0,48846.0,451306.0,8509428.0,3716557.0,7394762.0,2134634.0,1049416.0,2293324.0,-5.769952573198241e-15,4.910908134922287e-15,-8.590444382759538e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.22294902298792,42.51019997045644
1752675345734.0,48996.0,449416.0,8490433.0,3710320.0,7386723.0,2130452.0,1047416.0,2290745.0,-5.7132756223439215e-15,4.8999856450783664e-15,-8.132899772655551e-16,55,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.02360260226273,42.51019997045644
1752675345774.0,49080.0,449723.0,8485268.0,3708095.0,7378083.0,2129254.0,1047322.0,2288003.0,-5.6688789551466154e-15,4.910310412006439e-15,-7.585685431401763e-16,55,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.02360260226273,42.51019997045644
1752675345814.0,43750.0,451696.0,8478511.0,3703750.0,7370682.0,2128054.0,1045189.0,2285266.0,-5.7244979618508714e-15,5.012833585773682e-15,-7.116643760771898e-16,55,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.02360260226273,42.51019997045644
1752675345854.0,49150.0,450317.0,8477731.0,3701862.0,7369543.0,2127848.0,1045990.0,2284573.0,-5.774326368989172e-15,5.100860073007479e-15,-6.734662959816926e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.02360260226273,42.51019997045644
1752675345894.0,46602.0,453432.0,8475554.0,3703133.0,7371979.0,2128531.0,1048853.0,2285561.0,-5.830197226822827e-15,5.184736381148198e-15,-6.45460845674629e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.02360260226273,42.51019997045644
1752675345934.0,41670.0,451071.0,8474798.0,3699943.0,7365235.0,2128840.0,1049665.0,2286739.0,-5.830989767316348e-15,5.200099017697186e-15,-6.308907496191618e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.02360260226273,42.51019997045644
1752675345974.0,42346.0,454364.0,8481412.0,3704789.0,7372422.0,2130546.0,1050804.0,2289416.0,-5.841675652623907e-15,5.208737059684648e-15,-6.329385929392585e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.93508735111816,42.51019997045644
1752675346014.0,48396.0,457075.0,8485973.0,3707213.0,7379981.0,2134889.0,1053817.0,2292543.0,-5.8131557709740586e-15,5.166110409001017e-15,-6.470453619730415e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.93508735111816,42.51019997045644
1752675346054.0,49150.0,458745.0,8498197.0,3708071.0,7382750.0,2137748.0,1054716.0,2293734.0,-5.7105526937655376e-15,5.048526142413707e-15,-6.620265513518308e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.93508735111816,42.51019997045644
1752675346094.0,46072.0,459206.0,8490778.0,3711277.0,7386372.0,2135829.0,1057735.0,2295941.0,-5.5851486190169956e-15,4.9081902885415805e-15,-6.769583304754151e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.24750931164603,42.51019997045644
1752675346134.0,42180.0,459926.0,8497392.0,3714852.0,7394260.0,2138018.0,1060088.0,2298127.0,-5.513496125670197e-15,4.8224112620589175e-15,-6.910848636112799e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.24750931164603,42.51019997045644
1752675346174.0,48690.0,460590.0,8502919.0,3717526.0,7401152.0,2139703.0,1060507.0,2301905.0,-5.577410973051566e-15,4.8632820134446456e-15,-7.141289596069207e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.24750931164603,42.51019997045644
1752675346214.0,48970.0,462828.0,8502808.0,3718644.0,7401788.0,2142418.0,1061174.0,2304983.0,-5.647904725327679e-15,4.907750960786712e-15,-7.401537645409667e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.24750931164603,42.51019997045644
1752675346254.0,47592.0,463939.0,8511075.0,3721494.0,7408880.0,2143311.0,1064983.0,2306976.0,-5.715928247187754e-15,4.946013980074767e-15,-7.699142671129875e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.24750931164603,42.51019997045644
1752675346294.0,49096.0,466371.0,8505451.0,3721323.0,7410248.0,2145668.0,1067022.0,2310001.0,-5.720086331921667e-15,4.925408774276148e-15,-7.946775576455186e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.24750931164603,42.51019997045644
1752675346334.0,49110.0,470638.0,8508351.0,3723857.0,7408947.0,2147278.0,1068393.0,2311716.0,-5.758266624325291e-15,4.944765735856078e-15,-8.135008884692124e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92666695389069,42.51019997045644
1752675346374.0,49110.0,470539.0,8522436.0,3732767.0,7430550.0,2150365.0,1070973.0,2316964.0,-5.782286219930876e-15,4.950183358581299e-15,-8.321028613495774e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92666695389069,42.51019997045644
1752675346414.0,48970.0,471172.0,8529472.0,3738174.0,7442223.0,2152141.0,1071885.0,2321250.0,-5.82609476391906e-15,4.96953213217608e-15,-8.565626317429805e-16,56,90,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92666695389069,42.51019997045644
1752675346454.0,48600.0,472233.0,8536504.0,3742996.0,7449063.0,2155152.0,1074987.0,2323251.0,-5.8402692955885556e-15,4.950062232869964e-15,-8.902070627185918e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92666695389069,42.51019997045644
1752675346494.0,47892.0,472246.0,8541953.0,3745697.0,7456703.0,2156030.0,1076941.0,2327323.0,-5.872803831060058e-15,4.945681943159775e-15,-9.27121887900283e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92666695389069,42.51019997045644
1752675346534.0,48646.0,472848.0,8553963.0,3746034.0,7454283.0,2157640.0,1076244.0,2328234.0,-5.884569118685655e-15,4.9282881216053026e-15,-9.56280997080352e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92666695389069,42.51019997045644
1752675346574.0,47260.0,472330.0,8553933.0,3753298.0,7472871.0,2158538.0,1077863.0,2331659.0,-5.943555363696196e-15,4.9595984121249316e-15,-9.839569515712643e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.90563257167379,42.51019997045644
1752675346614.0,48160.0,471494.0,8552283.0,3744884.0,7454798.0,2157423.0,1074048.0,2323179.0,-5.9473308718826475e-15,4.96096326454591e-15,-9.863676073367377e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.90563257167379,42.51019997045644
1752675346654.0,46800.0,471204.0,8551794.0,3747523.0,7460045.0,2153607.0,1073906.0,2318572.0,-5.965563820742696e-15,5.0007726836497885e-15,-9.647911370929074e-16,55,93,52,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.90563257167379,42.51019997045644
1752675346694.0,48396.0,470736.0,8552971.0,3750232.0,7463166.0,2152809.0,1072171.0,2318122.0,-5.943784909624672e-15,5.035787049244057e-15,-9.079978603806153e-16,54,90,51,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.90563257167379,42.51019997045644
1752675346734.0,47430.0,470983.0,8547842.0,3747638.0,7459066.0,2149661.0,1071671.0,2314953.0,-6.023895591629979e-15,5.169206879108766e-15,-8.546887125212128e-16,54,90,51,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.90563257167379,42.51019997045644
1752675346774.0,47172.0,472065.0,8547613.0,3746196.0,7455612.0,2147881.0,1071092.0,2312441.0,-6.145932145727921e-15,5.33331358324455e-15,-8.126185624833709e-16,54,90,51,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.90563257167379,42.51019997045644
1752675346814.0,48996.0,470790.0,8549821.0,3746916.0,7460022.0,2147476.0,1072149.0,2312172.0,-6.309312377940002e-15,5.5213212983734226e-15,-7.879910795665795e-16,53,93,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92417809618348,42.51019997045644
1752675346854.0,47346.0,472012.0,8557552.0,3751898.0,7468991.0,2147944.0,1072819.0,2314511.0,-6.429912364160838e-15,5.655924150919948e-15,-7.7398821324089e-16,53,93,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92417809618348,42.51019997045644
1752675346894.0,48160.0,472539.0,8554988.0,3751710.0,7469797.0,2148621.0,1073242.0,2315704.0,-6.511656408031132e-15,5.7378152961786015e-15,-7.738411118525307e-16,53,93,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92417809618348,42.51019997045644
1752675346934.0,47592.0,471558.0,8561088.0,3753740.0,7472151.0,2148957.0,1073681.0,2316822.0,-6.559164227240593e-15,5.769494893062865e-15,-7.896693341777279e-16,51,93,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92417809618348,42.51019997045644
1752675346974.0,47430.0,473801.0,8562344.0,3757078.0,7477000.0,2148208.0,1075915.0,2316473.0,-6.596572025597092e-15,5.788529135090214e-15,-8.080428905068785e-16,51,93,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92417809618348,42.51019997045644
1752675347014.0,47260.0,473169.0,8571193.0,3760615.0,7484168.0,2150952.0,1076269.0,2316646.0,-6.591737726227631e-15,5.77240219247925e-15,-8.193355337483811e-16,51,93,50,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.92417809618348,42.51019997045644
1752675347054.0,47172.0,474656.0,8570060.0,3762026.0,7489889.0,2150030.0,1077340.0,2318916.0,-6.586210836252324e-15,5.7622056098704e-15,-8.24005226381924e-16,50,93,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.95896102004845,42.51019997045644
1752675347094.0,49122.0,472258.0,8573430.0,3763742.0,7491600.0,2150814.0,1076355.0,2320630.0,-6.558260443086776e-15,5.727320275628301e-15,-8.309401674584748e-16,50,93,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.95896102004845,42.51019997045644
1752675347134.0,46182.0,473721.0,8581282.0,3763548.0,7495974.0,2151529.0,1075183.0,2319838.0,-6.581416629775658e-15,5.7372491958260865e-15,-8.441674339495719e-16,50,93,49,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.95896102004845,42.51019997045644
1752675347174.0,48340.0,470919.0,8594821.0,3772478.0,7506841.0,2150813.0,1076291.0,2320977.0,-6.596820770939021e-15,5.737681747317386e-15,-8.591390236216353e-16,50,93,48,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.99763292508344,42.51019997045644
1752675347214.0,46800.0,473141.0,8597393.0,3781123.0,7524152.0,2148797.0,1074860.0,2323124.0,-6.680491250073762e-15,5.805432806913032e-15,-8.750584431607297e-16,50,93,48,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.99763292508344,42.51019997045644
1752675347254.0,47892.0,470091.0,8604796.0,3785346.0,7533813.0,2148545.0,1071620.0,2322322.0,-6.806983197469806e-15,5.912300695006714e-15,-8.94682502463092e-16,50,93,48,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,93.99763292508344,42.51019997045644
1752675347294.0,47820.0,466067.0,8615168.0,3792283.0,7548050.0,2147024.0,1073354.0,2324387.0,-7.008400855861883e-15,6.084709451394551e-15,-9.236914044673323e-16,49,93,48,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.07527778007723,42.51019997045644
1752675347334.0,47260.0,465966.0,8636914.0,3806926.0,7575060.0,2148883.0,1074853.0,2328662.0,-7.176658021435062e-15,6.216985222092979e-15,-9.596727993420833e-16,49,93,48,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.07527778007723,42.51019997045644
1752675347374.0,47670.0,466337.0,8666579.0,3829065.0,7618869.0,2153434.0,1075922.0,2334432.0,-7.272167762406054e-15,6.262178947292854e-15,-1.0099888151131998e-15,49,93,48,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.07527778007723,42.51019997045644
1752675347414.0,47512.0,466206.0,8702932.0,3853397.0,7664868.0,2155354.0,1082062.0,2341607.0,-7.269417446429067e-15,6.191845848932243e-15,-1.0775715974968248e-15,48,93,47,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.07527778007723,42.51019997045644
1752675347454.0,48396.0,469456.0,8751477.0,3886941.0,7732004.0,2158457.0,1084929.0,2352292.0,-7.250524094215137e-15,6.076452856577287e-15,-1.1740712376378502e-15,48,93,47,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.07527778007723,42.51019997045644
1752675347494.0,48552.0,469656.0,8823175.0,3936879.0,7829036.0,2159185.0,1087259.0,2361047.0,-7.347017522781224e-15,6.047733357496403e-15,-1.2992841652848215e-15,48,93,47,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.07527778007723,42.51019997045644
1752675347534.0,48396.0,470203.0,8938286.0,4008983.0,7964335.0,2161270.0,1093458.0,2373912.0,-7.347017522781224e-15,6.047733357496403e-15,-1.2992841652848215e-15,47,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.09032978438397,42.51019997045644
1752675347574.0,49140.0,471174.0,8993962.0,4049031.0,8048080.0,2161336.0,1094524.0,2380795.0,-7.67322628641296e-15,6.20043984520649e-15,-1.4727864412064695e-15,47,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.09032978438397,42.51019997045644
1752675347614.0,45961.0,471710.0,9007632.0,4055334.0,8068194.0,2162211.0,1095290.0,2376155.0,-8.11787651397377e-15,6.4669471856766025e-15,-1.6509293282971675e-15,47,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19613489224999994,0.607415681,0.7875630671428571,94.09032978438397,42.51019997045644
1752675347654.0,47820.0,474219.0,9012158.0,4060035.0,8078495.0,2162214.0,1096538.0,2374376.0,-8.512309546273879e-15,6.710160555431884e-15,-1.802148990841995e-15,47,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.09032978438397,42.51019997045644
1752675347694.0,47103.0,474302.0,9001794.0,4056394.0,8071041.0,2160851.0,1098621.0,2374643.0,-8.67031394271943e-15,6.810052280178955e-15,-1.860261662540475e-15,47,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.09032978438397,42.51019997045644
1752675347734.0,37765.0,476945.0,8997616.0,4055873.0,8067600.0,2163430.0,1099032.0,2374669.0,-8.694526661836796e-15,6.831450308815411e-15,-1.8630763530213848e-15,47,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.09032978438397,42.51019997045644
1752675347774.0,45768.0,478741.0,8999620.0,4051275.0,8064024.0,2164135.0,1098796.0,2372885.0,-8.649757017798757e-15,6.8185124452476715e-15,-1.8312445725510856e-15,46,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.112212278385,42.51019997045644
1752675347814.0,45477.0,476743.0,8982553.0,4045658.0,8054750.0,2162681.0,1099739.0,2373149.0,-8.619596998020348e-15,6.814600564756847e-15,-1.8049964332635008e-15,46,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.112212278385,42.51019997045644
1752675347854.0,43770.0,480867.0,8980759.0,4044882.0,8050579.0,2163739.0,1101195.0,2374124.0,-8.622925837499728e-15,6.842456372576711e-15,-1.780469464923017e-15,46,90,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.112212278385,42.51019997045644
1752675347894.0,29764.0,479734.0,8977433.0,4044405.0,8052012.0,2164545.0,1103393.0,2375618.0,-8.679569189380507e-15,6.912135843847013e-15,-1.7674333455334938e-15,46,93,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.9891225516069,42.51019997045644
1752675347934.0,41416.0,482552.0,8993776.0,4055898.0,8070652.0,2169108.0,1104851.0,2379111.0,-8.724137239577303e-15,6.959276333102047e-15,-1.7648609064752558e-15,46,93,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.9891225516069,42.51019997045644
1752675347974.0,29091.0,485154.0,8997849.0,4058204.0,8074132.0,2172167.0,1107211.0,2384712.0,-8.717196086925809e-15,6.939130219160382e-15,-1.778065867765427e-15,46,93,46,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.9891225516069,42.51019997045644
1752675348014.0,29281.0,487727.0,8989313.0,4053763.0,8068526.0,2175317.0,1113788.0,2390826.0,-8.648422658563848e-15,6.842934099158485e-15,-1.8054885594053633e-15,45,90,45,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.9891225516069,42.51019997045644
1752675348054.0,42055.0,490820.0,8997635.0,4058739.0,8071290.0,2182202.0,1123258.0,2400903.0,-8.602931342455469e-15,6.744065590210674e-15,-1.8588657522447946e-15,45,90,45,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.9891225516069,42.51019997045644
1752675348094.0,42010.0,496517.0,9042508.0,4089060.0,8129891.0,2193673.0,1132458.0,2418073.0,-8.538900169216128e-15,6.593870555186684e-15,-1.945029614029444e-15,45,90,45,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.9891225516069,42.51019997045644
1752675348134.0,33601.0,504277.0,9075600.0,4111820.0,8178162.0,2208051.0,1145664.0,2436344.0,-8.372853477288757e-15,6.3028195880614755e-15,-2.070033889227281e-15,45,93,45,0,,unknown,43.64132142236095,-79.42242180562292,0.19586538099999998,0.623634501,0.7855473599999999,94.9891225516069,42.51019997045644
