timestamp,ambient10mm,ambient27mm,740nm10mm,940nm10mm,850nm10mm,740nm27mm,940nm27mm,850nm27mm,hbo,hbr,hbt,flowActivity,heartRate,flowIntensity,buttonPress,note,motionContext,latitude,longitude,likelihoodFrustrated,likelihoodExcited,likelihoodCalm,spo2,vo2Max
1752420637509.0,102203.0,3356584.0,6095607.0,2787685.0,5118165.0,5045749.0,3921360.0,4955357.0,4.410714568933766e-15,-2.2750487553705915e-15,2.135665813563175e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.04184267937815,46.31737786881517
1752420637549.0,102118.0,3359376.0,6102000.0,2790355.0,5120342.0,5049288.0,3924311.0,4956326.0,4.1957418423003345e-15,-2.0314993958799015e-15,2.164242446420433e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.99573865957639,46.31737786881517
1752420637589.0,101835.0,3362882.0,6104087.0,2793091.0,5128748.0,5052373.0,3928361.0,4961746.0,4.182769250381791e-15,-2.00005216836727e-15,2.1827170820145214e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.99573865957639,46.31737786881517
1752420637629.0,102405.0,3368249.0,6115910.0,2799589.0,5140987.0,5061630.0,3936221.0,4972822.0,4.287688962698736e-15,-2.112804111995327e-15,2.174884850703409e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.99573865957639,46.31737786881517
1752420637669.0,103215.0,3373631.0,6122852.0,2804213.0,5148647.0,5066415.0,3941676.0,4980429.0,4.4401111296831454e-15,-2.303551696361512e-15,2.1365594333216336e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.9834899464865,46.31737786881517
1752420637709.0,102637.0,3377924.0,6136628.0,2812052.0,5160641.0,5073552.0,3948763.0,4986897.0,4.650505078552616e-15,-2.5768238654581058e-15,2.0736812130945104e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.9834899464865,46.31737786881517
1752420637749.0,103140.0,3382306.0,6152305.0,2821159.0,5177979.0,5079844.0,3953506.0,4994841.0,4.85129113271099e-15,-2.846125991134889e-15,2.0051651415761006e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.9834899464865,46.31737786881517
1752420637789.0,102789.0,3384632.0,6162948.0,2828865.0,5193196.0,5080823.0,3955968.0,4999256.0,5.0273079671062046e-15,-3.08004260961472e-15,1.9472653574914845e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.97975645795157,46.31737786881517
1752420637829.0,103867.0,3382924.0,6173789.0,2835238.0,5206598.0,5081377.0,3957521.0,5000762.0,5.040822942454764e-15,-3.1389202932359623e-15,1.9019026492188016e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.97975645795157,46.31737786881517
1752420637869.0,103184.0,3385953.0,6189326.0,2844432.0,5224298.0,5084360.0,3958695.0,5008200.0,4.873225615546836e-15,-3.011004483457007e-15,1.862221132089829e-15,10,61,17,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.97975645795157,46.31737786881517
1752420637909.0,104549.0,3384144.0,6207894.0,2853204.0,5239149.0,5088923.0,3961795.0,5010851.0,4.66358919647577e-15,-2.833363604559213e-15,1.830225591916557e-15,10,61,16,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.97975645795157,46.31737786881517
1752420637949.0,104856.0,3386290.0,6219367.0,2862647.0,5258564.0,5089325.0,3962940.0,5015415.0,4.464976346513562e-15,-2.6700394176937525e-15,1.7949369288198097e-15,10,61,16,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.97975645795157,46.31737786881517
1752420637989.0,104291.0,3387462.0,6239454.0,2874725.0,5281997.0,5094099.0,3967707.0,5024483.0,4.352569145294693e-15,-2.595929681769426e-15,1.756639463525267e-15,10,61,16,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,93.97975645795157,46.31737786881517
1752420638029.0,104215.0,3387749.0,6262965.0,2888048.0,5306588.0,5097447.0,3968930.0,5026996.0,4.233566380866466e-15,-2.5270071756088974e-15,1.7065592052575682e-15,10,61,16,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.00216375028482,46.31737786881517
1752420638069.0,104139.0,3379471.0,6247704.0,2882506.0,5301076.0,5086191.0,3957146.0,5017291.0,4.083212668337182e-15,-2.4179310726239324e-15,1.6652815957132496e-15,10,61,16,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.00216375028482,46.31737786881517
1752420638109.0,104636.0,3373291.0,6224061.0,2865602.0,5268550.0,5080332.0,3951192.0,5004937.0,3.893018196485001e-15,-2.226885756177086e-15,1.6661324403079154e-15,10,61,16,0,,unknown,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.00216375028482,46.31737786881517
1752420638149.0,103920.0,3378297.0,6213376.0,2858498.0,5252830.0,5082470.0,3955804.0,5004175.0,3.6722730814939616e-15,-1.954698565698761e-15,1.7175745157952006e-15,9,58,16,0,,stationary,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.01094618105928,46.31737786881517
1752420638189.0,104225.0,3376692.0,6198179.0,2850486.0,5237770.0,5077676.0,3950775.0,5000420.0,3.545793839592113e-15,-1.7470917787394437e-15,1.798702060852669e-15,9,58,16,0,,stationary,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.01094618105928,46.31737786881517
1752420638229.0,103683.0,3372490.0,6184160.0,2840669.0,5219356.0,5072253.0,3945708.0,4992668.0,3.475540079984148e-15,-1.6071106904997054e-15,1.8684293894844427e-15,9,58,16,0,,stationary,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.01094618105928,46.31737786881517
1752420638269.0,103294.0,3371704.0,6174867.0,2833706.0,5205874.0,5071556.0,3943953.0,4988426.0,3.4473657877764332e-15,-1.5232789221747528e-15,1.9240868656016806e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.01595483347488,46.31737786881517
1752420638309.0,103615.0,3369041.0,6169100.0,2829013.0,5193875.0,5066023.0,3940576.0,4983499.0,3.3852647202776385e-15,-1.4109967289015576e-15,1.974267991376081e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.01595483347488,46.31737786881517
1752420638349.0,103471.0,3365361.0,6163148.0,2828334.0,5194532.0,5061700.0,3937303.0,4978857.0,3.32173682578062e-15,-1.2999726618980924e-15,2.0217641638825276e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.08639339824999988,0.5136978600000001,0.805843147142857,94.01595483347488,46.31737786881517
1752420638389.0,103464.0,3363117.0,6158028.0,2822568.0,5184004.0,5060115.0,3933141.0,4974993.0,3.2586095778672526e-15,-1.1980443170174639e-15,2.060565260849789e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.02572087441114,46.31737786881517
1752420638429.0,102457.0,3363586.0,6154103.0,2821211.0,5179333.0,5060229.0,3933313.0,4974872.0,3.2555722588935935e-15,-1.170575885598423e-15,2.0849963732951706e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.02572087441114,46.31737786881517
1752420638469.0,102726.0,3365970.0,6152796.0,2821404.0,5180416.0,5061363.0,3936642.0,4975483.0,3.3251711208618287e-15,-1.2248400631049003e-15,2.1003310577569282e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.02572087441114,46.31737786881517
1752420638509.0,102519.0,3366238.0,6155606.0,2823430.0,5183022.0,5062105.0,3936732.0,4975897.0,3.4646190018618033e-15,-1.3598019870346233e-15,2.10481701482718e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0240033596461,46.31737786881517
1752420638549.0,102773.0,3369020.0,6164414.0,2829176.0,5195226.0,5066009.0,3941255.0,4983586.0,3.624758344848772e-15,-1.5353538709283405e-15,2.0894044739204316e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0240033596461,46.31737786881517
1752420638589.0,103066.0,3370646.0,6183133.0,2835528.0,5206207.0,5069133.0,3943422.0,4985607.0,3.796874592525783e-15,-1.7406312466989587e-15,2.0562433458268247e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0240033596461,46.31737786881517
1752420638629.0,104030.0,3368555.0,6191054.0,2843709.0,5222825.0,5065605.0,3941171.0,4987764.0,3.89937941391252e-15,-1.8969290129296555e-15,2.0024504009828642e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0293644537659,46.31737786881517
1752420638669.0,103451.0,3366810.0,6212586.0,2853209.0,5240698.0,5068500.0,3941152.0,4989450.0,3.9557198103428e-15,-2.0030486885873437e-15,1.952671121755456e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0293644537659,46.31737786881517
1752420638709.0,105002.0,3365892.0,6219933.0,2862035.0,5257157.0,5067062.0,3941463.0,4990863.0,3.873117722097794e-15,-1.9692238395941466e-15,1.9038938825036473e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0293644537659,46.31737786881517
1752420638749.0,104511.0,3363750.0,6230111.0,2868613.0,5267701.0,5067060.0,3940865.0,4991593.0,3.812666392434285e-15,-1.941914156266478e-15,1.8707522361678067e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0293644537659,46.31737786881517
1752420638789.0,104545.0,3361088.0,6249538.0,2876221.0,5283401.0,5066417.0,3941238.0,4994934.0,3.668502655505187e-15,-1.8339238083466494e-15,1.8345788471585377e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0293644537659,46.31737786881517
1752420638829.0,104503.0,3358546.0,6252179.0,2884084.0,5297116.0,5063135.0,3938125.0,4994536.0,3.5101578929873395e-15,-1.7109321540155538e-15,1.799225738971786e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0293644537659,46.31737786881517
1752420638869.0,105543.0,3356621.0,6264267.0,2890559.0,5310525.0,5063823.0,3937613.0,4994184.0,3.302160341495413e-15,-1.5430183191299857e-15,1.7591420223654275e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.05287987303132,46.31737786881517
1752420638909.0,105905.0,3356815.0,6278981.0,2899438.0,5328289.0,5065840.0,3939529.0,4998725.0,3.15397700971914e-15,-1.4321333772879678e-15,1.7218436324311722e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.05287987303132,46.31737786881517
1752420638949.0,105966.0,3350748.0,6289987.0,2905320.0,5337901.0,5060375.0,3933652.0,4996524.0,3.0757927629782794e-15,-1.3907049252931096e-15,1.6850878376851698e-15,9,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.05287987303132,46.31737786881517
1752420638989.0,105603.0,3347747.0,6306236.0,2917361.0,5362170.0,5058723.0,3932497.0,4998961.0,2.9854911452504315e-15,-1.3480725571370908e-15,1.6374185881133407e-15,9,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.07071984694342,46.31737786881517
1752420639029.0,106098.0,3339016.0,6287849.0,2906699.0,5345064.0,5047627.0,3921512.0,4983675.0,2.7965056717570896e-15,-1.1916042196468113e-15,1.6049014521102783e-15,9,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.07071984694342,46.31737786881517
1752420639069.0,104753.0,3335634.0,6266826.0,2892018.0,5314647.0,5044427.0,3916114.0,4973010.0,2.618552802390702e-15,-1.0099685569085636e-15,1.6085842454821384e-15,9,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.07071984694342,46.31737786881517
1752420639109.0,105694.0,3335396.0,6249128.0,2882812.0,5297875.0,5041049.0,3915188.0,4970603.0,2.5082175849309025e-15,-8.412530406322601e-16,1.6669645442986424e-15,8,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0833758942827,46.31737786881517
1752420639149.0,105454.0,3335499.0,6244053.0,2874810.0,5283528.0,5040930.0,3912425.0,4967950.0,2.5980825571748774e-15,-8.58950982307533e-16,1.7391315748673444e-15,8,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0833758942827,46.31737786881517
1752420639189.0,104051.0,3331526.0,6226991.0,2867454.0,5267176.0,5033897.0,3908554.0,4957186.0,2.7156792469120688e-15,-9.145524483711904e-16,1.8011267985408786e-15,8,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.0833758942827,46.31737786881517
1752420639229.0,104024.0,3329700.0,6209608.0,2855462.0,5247993.0,5027609.0,3901882.0,4952414.0,2.8208270934359123e-15,-9.743406924098204e-16,1.846486401026092e-15,8,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.07141056599839,46.31737786881517
1752420639269.0,103993.0,3324074.0,6205187.0,2853776.0,5245073.0,5021203.0,3897637.0,4946355.0,2.75997525836091e-15,-8.70631954861923e-16,1.889343303498987e-15,8,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.07141056599839,46.31737786881517
1752420639309.0,103294.0,3317230.0,6197577.0,2849107.0,5234010.0,5015244.0,3891254.0,4936526.0,2.62526426794156e-15,-6.944912066052557e-16,1.9307730613363046e-15,8,61,16,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.07141056599839,46.31737786881517
1752420639349.0,103474.0,3316391.0,6194311.0,2846330.0,5224979.0,5015085.0,3889978.0,4935304.0,2.512967745694355e-15,-5.438778078918191e-16,1.969089937802536e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.05803160306239,46.31737786881517
1752420639389.0,103520.0,3315488.0,6179849.0,2837966.0,5215444.0,5014354.0,3888980.0,4933483.0,2.552396564660982e-15,-5.499941975047866e-16,2.0024023671561954e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.05803160306239,46.31737786881517
1752420639429.0,103279.0,3316786.0,6168573.0,2829105.0,5195859.0,5013812.0,3888496.0,4930818.0,2.7218236239053067e-15,-6.943141767194566e-16,2.02750944718585e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.05803160306239,46.31737786881517
1752420639469.0,103047.0,3320111.0,6160962.0,2826879.0,5190499.0,5018837.0,3892765.0,4935039.0,2.985892638867028e-15,-9.459873233200204e-16,2.0399053155470077e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.04453058910066,46.31737786881517
1752420639509.0,103379.0,3324432.0,6156160.0,2825466.0,5188004.0,5022145.0,3899426.0,4940943.0,3.282021709678107e-15,-1.2507167078594058e-15,2.031305001818701e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.04453058910066,46.31737786881517
1752420639549.0,103009.0,3329894.0,6149679.0,2820968.0,5180535.0,5025877.0,3901238.0,4943462.0,3.6191504220549254e-15,-1.6159350797353761e-15,2.0032153423195495e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.04453058910066,46.31737786881517
1752420639589.0,103317.0,3335146.0,6146799.0,2821483.0,5180469.0,5032036.0,3906118.0,4949177.0,3.951921432266794e-15,-1.9913347170410832e-15,1.9605867152257104e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.02674315911786,46.31737786881517
1752420639629.0,103217.0,3340988.0,6149508.0,2821972.0,5182957.0,5038178.0,3913159.0,4955340.0,4.310263802442067e-15,-2.3913043096093044e-15,1.918959492832763e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.02674315911786,46.31737786881517
1752420639669.0,103079.0,3343634.0,6158292.0,2822248.0,5184991.0,5043557.0,3916630.0,4960213.0,4.663335651280478e-15,-2.7808104336044785e-15,1.8825252176759995e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.02674315911786,46.31737786881517
1752420639709.0,103019.0,3347662.0,6162401.0,2826532.0,5189418.0,5046074.0,3919722.0,4962665.0,4.961992127231479e-15,-3.1050681980163226e-15,1.8569239292151563e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.01122104772041,46.31737786881517
1752420639749.0,104225.0,3350549.0,6164330.0,2831338.0,5200516.0,5048200.0,3922769.0,4969433.0,5.0962352731200966e-15,-3.2631979553379407e-15,1.833037317782156e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.01122104772041,46.31737786881517
1752420639789.0,104958.0,3353887.0,6183359.0,2838013.0,5210163.0,5054499.0,3928022.0,4974593.0,5.081070842280566e-15,-3.267871883136216e-15,1.8131989591443503e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.01122104772041,46.31737786881517
1752420639829.0,103920.0,3355487.0,6188984.0,2845362.0,5227016.0,5056097.0,3931446.0,4981337.0,4.9326336829646876e-15,-3.151783759076576e-15,1.7808499238881117e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.00421919042448,46.31737786881517
1752420639869.0,104455.0,3355150.0,6214636.0,2857404.0,5247615.0,5060568.0,3933385.0,4985796.0,4.804198924333899e-15,-3.0577817367501903e-15,1.7464171875837086e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.00421919042448,46.31737786881517
1752420639909.0,104505.0,3349842.0,6205279.0,2854521.0,5245301.0,5054371.0,3926812.0,4978716.0,4.602269093353562e-15,-2.884219745005821e-15,1.7180493483477412e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.00421919042448,46.31737786881517
1752420639949.0,104958.0,3347955.0,6183687.0,2841635.0,5221659.0,5047403.0,3921113.0,4968750.0,4.383044261329165e-15,-2.6532033673344883e-15,1.7298408939946764e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.01133706571096,46.31737786881517
1752420639989.0,104455.0,3348145.0,6172119.0,2832668.0,5202612.0,5048475.0,3921135.0,4964829.0,4.099589203323021e-15,-2.3113816689181003e-15,1.7882075344049204e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.01133706571096,46.31737786881517
1752420640029.0,104022.0,3346136.0,6156066.0,2822211.0,5184307.0,5042024.0,3916356.0,4958136.0,3.857745768186395e-15,-1.9780785102576517e-15,1.8796672579287437e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,94.01133706571096,46.31737786881517
1752420640069.0,103617.0,3341715.0,6138765.0,2814187.0,5167963.0,5035185.0,3908772.0,4949364.0,3.6643425943610655e-15,-1.688939155320326e-15,1.9754034390407395e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.98070353222023,46.31737786881517
1752420640109.0,102776.0,3339164.0,6129940.0,2805462.0,5152069.0,5030043.0,3904903.0,4942839.0,3.429217824555343e-15,-1.3694453865433914e-15,2.0597724380119517e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.98070353222023,46.31737786881517
1752420640149.0,102928.0,3340047.0,6124233.0,2805432.0,5149739.0,5031028.0,3905956.0,4942851.0,3.218566518842322e-15,-1.0892767810762676e-15,2.1292897377660544e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.98070353222023,46.31737786881517
1752420640189.0,102347.0,3344129.0,6119944.0,2801875.0,5147778.0,5032461.0,3910352.0,4946067.0,3.0654513377355932e-15,-8.933413669646145e-16,2.1721099707709787e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.9459683048833,46.31737786881517
1752420640229.0,102312.0,3347939.0,6113871.0,2796402.0,5134993.0,5038061.0,3913345.0,4948169.0,3.1484934595962572e-15,-9.635696449981086e-16,2.184923814598149e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.9459683048833,46.31737786881517
1752420640269.0,102840.0,3356075.0,6111746.0,2794248.0,5129903.0,5050473.0,3923999.0,4957027.0,3.490551762549008e-15,-1.3198402078795087e-15,2.1707115546694995e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.9459683048833,46.31737786881517
1752420640309.0,102751.0,3366136.0,6111308.0,2794001.0,5128678.0,5056776.0,3931928.0,4964615.0,4.053173350753637e-15,-1.9064531925512167e-15,2.1467201582024206e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.90827999439256,46.31737786881517
1752420640349.0,101692.0,3368924.0,6105197.0,2792133.0,5127088.0,5058846.0,3935736.0,4968626.0,4.637083276828162e-15,-2.523969644877002e-15,2.1131136319511598e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.90827999439256,46.31737786881517
1752420640389.0,101793.0,3371571.0,6113492.0,2794664.0,5129789.0,5064658.0,3941496.0,4973947.0,5.046524038872716e-15,-2.9710976555642905e-15,2.0754263833084256e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.90827999439256,46.31737786881517
1752420640429.0,102521.0,3377424.0,6116672.0,2799122.0,5138620.0,5069399.0,3946743.0,4979489.0,5.242221401433389e-15,-3.204067855898669e-15,2.0381535455347195e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.87807274444368,46.31737786881517
1752420640469.0,101971.0,3379116.0,6128251.0,2801096.0,5143280.0,5073164.0,3946438.0,4982755.0,5.3312629164812986e-15,-3.3184586671058663e-15,2.0128042493754323e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.87807274444368,46.31737786881517
1752420640509.0,102040.0,3380805.0,6130221.0,2805629.0,5151775.0,5073275.0,3950810.0,4986055.0,5.3121626058841295e-15,-3.3144843885213234e-15,1.997678217362806e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.87807274444368,46.31737786881517
1752420640549.0,102034.0,3381692.0,6139405.0,2810942.0,5162643.0,5074230.0,3948519.0,4989179.0,5.171273639498001e-15,-3.18253543136805e-15,1.9887382081299508e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.86136781244927,46.31737786881517
1752420640589.0,101741.0,3373663.0,6143084.0,2811439.0,5160961.0,5067761.0,3942423.0,4981395.0,4.835165319477287e-15,-2.8455997013308545e-15,1.989565618146432e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.86136781244927,46.31737786881517
1752420640629.0,102784.0,3370166.0,6147390.0,2818295.0,5173845.0,5065790.0,3939145.0,4981264.0,4.409418608525763e-15,-2.4062070072683942e-15,2.003211601257369e-15,8,61,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.86136781244927,46.31737786881517
1752420640669.0,102692.0,3373335.0,6166078.0,2824700.0,5185355.0,5071181.0,3944255.0,4984470.0,4.029632752279244e-15,-1.9982966219997624e-15,2.031336130279482e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.85857475697257,46.31737786881517
1752420640709.0,103063.0,3379758.0,6185223.0,2838778.0,5213112.0,5081783.0,3953795.0,4998878.0,3.879039047081811e-15,-1.84435657197539e-15,2.0346824751064214e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.85857475697257,46.31737786881517
1752420640749.0,103343.0,3384149.0,6214336.0,2854967.0,5241432.0,5087337.0,3959704.0,5007549.0,4.001403402930014e-15,-2.0012092859581415e-15,2.0001941169718725e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.85857475697257,46.31737786881517
1752420640789.0,104557.0,3384844.0,6241589.0,2872103.0,5277032.0,5087434.0,3959341.0,5014560.0,4.191096995966552e-15,-2.2802700076244036e-15,1.9108269883421485e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.8658813288376,46.31737786881517
1752420640829.0,105172.0,3373308.0,6229441.0,2865842.0,5267684.0,5076051.0,3948644.0,4998655.0,4.2298425416897445e-15,-2.397108038185929e-15,1.8327345035038153e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.8658813288376,46.31737786881517
1752420640869.0,104958.0,3372839.0,6214014.0,2858270.0,5251612.0,5074871.0,3947160.0,4995569.0,4.045576171085153e-15,-2.252149078492313e-15,1.7934270925928396e-15,8,58,15,0,,stationary,43.64126339928701,-79.42233477355444,0.0880435370000001,0.52103678,0.8039851714285713,93.8658813288376,46.31737786881517
